"BehaviorSpace results (NetLogo 6.1.1)"
"ethnicity bias learning - bjps revisions - varying population sizes.nlogo"
"sensitivity_to_random_pairing_majority_minority"
"08/06/2022 14:22:06:914 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","25","0","9"
"[run number]","spatial?","random-pairing","mr_learning_strategy","conditional_strategies?","initial_proportion_ethnic_learning","plays_per_learn","mr_strategy","shift","[step]","success?","collapse?"
"1641","false","0.9","0","false","0.5","1","0","0.01","17","false","true"
"1643","false","0.9","0","false","0.5","1","0","0.01","13","false","true"
"1642","false","0.9","0","false","0.5","1","0","0.01","18","false","true"
"1644","false","0.9","0","false","0.5","1","0","0.01","14","false","true"
"1645","false","0.9","0","false","0.5","1","0","0.01","14","false","true"
"1647","false","0.9","0","false","0.5","1","0","0.01","14","false","true"
"1646","false","0.9","0","false","0.5","1","0","0.01","17","false","true"
"1648","false","0.9","0","false","0.5","1","0","0.01","15","false","true"
"1649","false","0.9","0","false","0.5","1","0","0.01","15","false","true"
"1651","false","0.9","0","false","0.5","1","0","0.01","14","false","true"
"1650","false","0.9","0","false","0.5","1","0","0.01","20","false","true"
"1652","false","0.9","0","false","0.5","1","0","0.01","16","false","true"
"1654","false","0.9","0","false","0.5","1","0","0.01","12","false","true"
"1653","false","0.9","0","false","0.5","1","0","0.01","14","false","true"
"1656","false","0.9","0","false","0.5","1","0","0.01","12","false","true"
"1655","false","0.9","0","false","0.5","1","0","0.01","14","false","true"
"1658","false","0.9","0","false","0.5","1","0","0.01","16","false","true"
"1657","false","0.9","0","false","0.5","1","0","0.01","19","false","true"
"1660","false","0.9","0","false","0.5","1","0","0.01","16","false","true"
"1659","false","0.9","0","false","0.5","1","0","0.01","18","false","true"
"1661","false","0.9","0","false","0.5","1","0","0.01","11","false","true"
"1662","false","0.9","0","false","0.5","1","0","0.01","14","false","true"
"1664","false","0.9","0","false","0.5","1","0","0.01","11","false","true"
"1663","false","0.9","0","false","0.5","1","0","0.01","15","false","true"
"1665","false","0.9","0","false","0.5","1","0","0.01","18","false","true"
"1667","false","0.9","0","false","0.5","1","0","0.01","15","false","true"
"1666","false","0.9","0","false","0.5","1","0","0.01","19","false","true"
"1668","false","0.9","0","false","0.5","1","0","0.01","12","false","true"
"1670","false","0.9","0","false","0.5","1","0","0.01","13","false","true"
"1672","false","0.9","0","false","0.5","1","0","0.01","11","false","true"
"1669","false","0.9","0","false","0.5","1","0","0.01","15","false","true"
"1671","false","0.9","0","false","0.5","1","0","0.01","16","false","true"
"1673","false","0.9","0","false","0.5","1","0","0.01","13","false","true"
"1674","false","0.9","0","false","0.5","1","0","0.01","14","false","true"
"1676","false","0.9","0","false","0.5","1","0","0.01","10","false","true"
"1675","false","0.9","0","false","0.5","1","0","0.01","15","false","true"
"1677","false","0.9","0","false","0.5","1","0","0.01","12","false","true"
"1679","false","0.9","0","false","0.5","1","0","0.01","13","false","true"
"1680","false","0.9","0","false","0.5","1","0","0.01","14","false","true"
"1678","false","0.9","0","false","0.5","1","0","0.01","21","false","true"
"1681","false","0.9","0","false","0.5","1","0","0.01","19","false","true"
"1682","false","0.9","0","false","0.5","1","0","0.01","18","false","true"
"1684","false","0.9","0","false","0.5","1","0","0.01","13","false","true"
"1683","false","0.9","0","false","0.5","1","0","0.01","19","false","true"
"1685","false","0.9","0","false","0.5","1","0","0.01","15","false","true"
"1686","false","0.9","0","false","0.5","1","0","0.01","14","false","true"
"1687","false","0.9","0","false","0.5","1","0","0.01","14","false","true"
"1690","false","0.9","0","false","0.5","1","0","0.01","11","false","true"
"1689","false","0.9","0","false","0.5","1","0","0.01","13","false","true"
"1691","false","0.9","0","false","0.5","1","0","0.01","13","false","true"
"1688","false","0.9","0","false","0.5","1","0","0.01","22","false","true"
"1692","false","0.9","0","false","0.5","1","0","0.01","11","false","true"
"1693","false","0.9","0","false","0.5","1","0","0.01","12","false","true"
"1695","false","0.9","0","false","0.5","1","0","0.01","13","false","true"
"1696","false","0.9","0","false","0.5","1","0","0.01","12","false","true"
"1694","false","0.9","0","false","0.5","1","0","0.01","21","false","true"
"1697","false","0.9","0","false","0.5","1","0","0.01","16","false","true"
"1698","false","0.9","0","false","0.5","1","0","0.01","11","false","true"
"1699","false","0.9","0","false","0.5","1","0","0.01","12","false","true"
"1701","false","0.9","0","false","0.5","1","0","0.1","9","false","true"
"1702","false","0.9","0","false","0.5","1","0","0.1","9","false","true"
"1700","false","0.9","0","false","0.5","1","0","0.01","15","false","true"
"1703","false","0.9","0","false","0.5","1","0","0.1","10","false","true"
"1704","false","0.9","0","false","0.5","1","0","0.1","9","false","true"
"1706","false","0.9","0","false","0.5","1","0","0.1","9","false","true"
"1705","false","0.9","0","false","0.5","1","0","0.1","12","false","true"
"1708","false","0.9","0","false","0.5","1","0","0.1","12","false","true"
"1709","false","0.9","0","false","0.5","1","0","0.1","12","false","true"
"1707","false","0.9","0","false","0.5","1","0","0.1","16","false","true"
"1710","false","0.9","0","false","0.5","1","0","0.1","17","false","true"
"1711","false","0.9","0","false","0.5","1","0","0.1","11","false","true"
"1713","false","0.9","0","false","0.5","1","0","0.1","10","false","true"
"1712","false","0.9","0","false","0.5","1","0","0.1","11","false","true"
"1715","false","0.9","0","false","0.5","1","0","0.1","11","false","true"
"1714","false","0.9","0","false","0.5","1","0","0.1","12","false","true"
"1717","false","0.9","0","false","0.5","1","0","0.1","11","false","true"
"1716","false","0.9","0","false","0.5","1","0","0.1","13","false","true"
"1718","false","0.9","0","false","0.5","1","0","0.1","13","false","true"
"1719","false","0.9","0","false","0.5","1","0","0.1","12","false","true"
"1720","false","0.9","0","false","0.5","1","0","0.1","14","false","true"
"1721","false","0.9","0","false","0.5","1","0","0.1","17","false","true"
"1722","false","0.9","0","false","0.5","1","0","0.1","11","false","true"
"1723","false","0.9","0","false","0.5","1","0","0.1","13","false","true"
"1724","false","0.9","0","false","0.5","1","0","0.1","12","false","true"
"1726","false","0.9","0","false","0.5","1","0","0.1","11","false","true"
"1725","false","0.9","0","false","0.5","1","0","0.1","15","false","true"
"1727","false","0.9","0","false","0.5","1","0","0.1","11","false","true"
"1728","false","0.9","0","false","0.5","1","0","0.1","11","false","true"
"1729","false","0.9","0","false","0.5","1","0","0.1","11","false","true"
"1730","false","0.9","0","false","0.5","1","0","0.1","11","false","true"
"1731","false","0.9","0","false","0.5","1","0","0.1","11","false","true"
"1732","false","0.9","0","false","0.5","1","0","0.1","13","false","true"
"1733","false","0.9","0","false","0.5","1","0","0.1","11","false","true"
"1734","false","0.9","0","false","0.5","1","0","0.1","12","false","true"
"1735","false","0.9","0","false","0.5","1","0","0.1","13","false","true"
"1736","false","0.9","0","false","0.5","1","0","0.1","12","false","true"
"1738","false","0.9","0","false","0.5","1","0","0.1","9","false","true"
"1737","false","0.9","0","false","0.5","1","0","0.1","12","false","true"
"1739","false","0.9","0","false","0.5","1","0","0.1","10","false","true"
"1740","false","0.9","0","false","0.5","1","0","0.1","11","false","true"
"1741","false","0.9","0","false","0.5","1","0","0.1","12","false","true"
"1742","false","0.9","0","false","0.5","1","0","0.1","11","false","true"
"1743","false","0.9","0","false","0.5","1","0","0.1","11","false","true"
"1745","false","0.9","0","false","0.5","1","0","0.1","10","false","true"
"1744","false","0.9","0","false","0.5","1","0","0.1","15","false","true"
"1746","false","0.9","0","false","0.5","1","0","0.1","11","false","true"
"1747","false","0.9","0","false","0.5","1","0","0.1","11","false","true"
"1748","false","0.9","0","false","0.5","1","0","0.1","12","false","true"
"1750","false","0.9","0","false","0.5","1","0","0.1","12","false","true"
"1749","false","0.9","0","false","0.5","1","0","0.1","14","false","true"
"1752","false","0.9","0","false","0.5","1","0","0.1","9","false","true"
"1751","false","0.9","0","false","0.5","1","0","0.1","12","false","true"
"1753","false","0.9","0","false","0.5","1","0","0.1","10","false","true"
"1754","false","0.9","0","false","0.5","1","0","0.1","11","false","true"
"1755","false","0.9","0","false","0.5","1","0","0.1","10","false","true"
"1756","false","0.9","0","false","0.5","1","0","0.1","10","false","true"
"1757","false","0.9","0","false","0.5","1","0","0.1","13","false","true"
"1758","false","0.9","0","false","0.5","1","0","0.1","12","false","true"
"1759","false","0.9","0","false","0.5","1","0","0.1","11","false","true"
"1760","false","0.9","0","false","0.5","1","0","0.1","12","false","true"
"1761","false","0.9","0","false","0.5","1","0","0.1","10","false","true"
"1762","false","0.9","0","false","0.5","1","0","0.1","9","false","true"
"1763","false","0.9","0","false","0.5","1","0","0.1","12","false","true"
"1765","false","0.9","0","false","0.5","1","0","0.1","12","false","true"
"1764","false","0.9","0","false","0.5","1","0","0.1","14","false","true"
"1766","false","0.9","0","false","0.5","1","0","0.1","12","false","true"
"1769","false","0.9","0","false","0.5","1","0","0.1","11","false","true"
"1768","false","0.9","0","false","0.5","1","0","0.1","12","false","true"
"1770","false","0.9","0","false","0.5","1","0","0.1","11","false","true"
"1767","false","0.9","0","false","0.5","1","0","0.1","21","false","true"
"1773","false","0.9","0","false","0.5","1","0","0.1","9","false","true"
"1771","false","0.9","0","false","0.5","1","0","0.1","9","false","true"
"1772","false","0.9","0","false","0.5","1","0","0.1","15","false","true"
"1774","false","0.9","0","false","0.5","1","0","0.1","11","false","true"
"1775","false","0.9","0","false","0.5","1","0","0.1","10","false","true"
"1776","false","0.9","0","false","0.5","1","0","0.1","10","false","true"
"1777","false","0.9","0","false","0.5","1","0","0.1","11","false","true"
"1778","false","0.9","0","false","0.5","1","0","0.1","10","false","true"
"1779","false","0.9","0","false","0.5","1","0","0.1","12","false","true"
"1780","false","0.9","0","false","0.5","1","0","0.1","10","false","true"
"1781","false","0.9","0","false","0.5","1","0","0.1","13","false","true"
"1782","false","0.9","0","false","0.5","1","0","0.1","10","false","true"
"1784","false","0.9","0","false","0.5","1","0","0.1","12","false","true"
"1785","false","0.9","0","false","0.5","1","0","0.1","11","false","true"
"1783","false","0.9","0","false","0.5","1","0","0.1","19","false","true"
"1786","false","0.9","0","false","0.5","1","0","0.1","10","false","true"
"1788","false","0.9","0","false","0.5","1","0","0.1","10","false","true"
"1787","false","0.9","0","false","0.5","1","0","0.1","12","false","true"
"1790","false","0.9","0","false","0.5","1","0","0.1","13","false","true"
"1789","false","0.9","0","false","0.5","1","0","0.1","14","false","true"
"1791","false","0.9","0","false","0.5","1","0","0.1","10","false","true"
"1792","false","0.9","0","false","0.5","1","0","0.1","10","false","true"
"1793","false","0.9","0","false","0.5","1","0","0.1","10","false","true"
"1794","false","0.9","0","false","0.5","1","0","0.1","14","false","true"
"1795","false","0.9","0","false","0.5","1","0","0.1","11","false","true"
"1796","false","0.9","0","false","0.5","1","0","0.1","11","false","true"
"1797","false","0.9","0","false","0.5","1","0","0.1","10","false","true"
"1798","false","0.9","0","false","0.5","1","0","0.1","13","false","true"
"1801","false","1","0","false","0.5","1","0","0.01","11","false","true"
"1799","false","0.9","0","false","0.5","1","0","0.1","15","false","true"
"1800","false","0.9","0","false","0.5","1","0","0.1","12","false","true"
"1802","false","1","0","false","0.5","1","0","0.01","19","false","true"
"1805","false","1","0","false","0.5","1","0","0.01","15","false","true"
"1804","false","1","0","false","0.5","1","0","0.01","17","false","true"
"1803","false","1","0","false","0.5","1","0","0.01","17","false","true"
"1807","false","1","0","false","0.5","1","0","0.01","10","false","true"
"1806","false","1","0","false","0.5","1","0","0.01","16","false","true"
"1809","false","1","0","false","0.5","1","0","0.01","14","false","true"
"1808","false","1","0","false","0.5","1","0","0.01","23","false","true"
"1810","false","1","0","false","0.5","1","0","0.01","12","false","true"
"1812","false","1","0","false","0.5","1","0","0.01","11","false","true"
"1811","false","1","0","false","0.5","1","0","0.01","13","false","true"
"1813","false","1","0","false","0.5","1","0","0.01","13","false","true"
"1815","false","1","0","false","0.5","1","0","0.01","10","false","true"
"1814","false","1","0","false","0.5","1","0","0.01","12","false","true"
"1816","false","1","0","false","0.5","1","0","0.01","19","false","true"
"1818","false","1","0","false","0.5","1","0","0.01","12","false","true"
"1817","false","1","0","false","0.5","1","0","0.01","17","false","true"
"1821","false","1","0","false","0.5","1","0","0.01","12","false","true"
"1820","false","1","0","false","0.5","1","0","0.01","14","false","true"
"1819","false","1","0","false","0.5","1","0","0.01","22","false","true"
"1822","false","1","0","false","0.5","1","0","0.01","20","false","true"
"1824","false","1","0","false","0.5","1","0","0.01","12","false","true"
"1823","false","1","0","false","0.5","1","0","0.01","13","false","true"
"1825","false","1","0","false","0.5","1","0","0.01","13","false","true"
"1826","false","1","0","false","0.5","1","0","0.01","13","false","true"
"1828","false","1","0","false","0.5","1","0","0.01","14","false","true"
"1829","false","1","0","false","0.5","1","0","0.01","12","false","true"
"1827","false","1","0","false","0.5","1","0","0.01","18","false","true"
"1830","false","1","0","false","0.5","1","0","0.01","13","false","true"
"1831","false","1","0","false","0.5","1","0","0.01","16","false","true"
"1832","false","1","0","false","0.5","1","0","0.01","12","false","true"
"1833","false","1","0","false","0.5","1","0","0.01","14","false","true"
"1834","false","1","0","false","0.5","1","0","0.01","11","false","true"
"1835","false","1","0","false","0.5","1","0","0.01","13","false","true"
"1836","false","1","0","false","0.5","1","0","0.01","14","false","true"
"1838","false","1","0","false","0.5","1","0","0.01","15","false","true"
"1837","false","1","0","false","0.5","1","0","0.01","19","false","true"
"1839","false","1","0","false","0.5","1","0","0.01","13","false","true"
"1840","false","1","0","false","0.5","1","0","0.01","12","false","true"
"1841","false","1","0","false","0.5","1","0","0.01","15","false","true"
"1842","false","1","0","false","0.5","1","0","0.01","14","false","true"
"1843","false","1","0","false","0.5","1","0","0.01","15","false","true"
"1845","false","1","0","false","0.5","1","0","0.01","11","false","true"
"1844","false","1","0","false","0.5","1","0","0.01","16","false","true"
"1846","false","1","0","false","0.5","1","0","0.01","15","false","true"
"1847","false","1","0","false","0.5","1","0","0.01","16","false","true"
"1848","false","1","0","false","0.5","1","0","0.01","14","false","true"
"1849","false","1","0","false","0.5","1","0","0.01","13","false","true"
"1850","false","1","0","false","0.5","1","0","0.01","19","false","true"
"1851","false","1","0","false","0.5","1","0","0.01","13","false","true"
"1852","false","1","0","false","0.5","1","0","0.01","17","false","true"
"1854","false","1","0","false","0.5","1","0","0.01","9","false","true"
"1853","false","1","0","false","0.5","1","0","0.01","18","false","true"
"1855","false","1","0","false","0.5","1","0","0.01","13","false","true"
"1856","false","1","0","false","0.5","1","0","0.01","15","false","true"
"1857","false","1","0","false","0.5","1","0","0.01","14","false","true"
"1858","false","1","0","false","0.5","1","0","0.01","15","false","true"
"1859","false","1","0","false","0.5","1","0","0.01","17","false","true"
"1860","false","1","0","false","0.5","1","0","0.01","16","false","true"
"1863","false","1","0","false","0.5","1","0","0.01","12","false","true"
"1861","false","1","0","false","0.5","1","0","0.01","25","false","true"
"1862","false","1","0","false","0.5","1","0","0.01","17","false","true"
"1864","false","1","0","false","0.5","1","0","0.01","20","false","true"
"1865","false","1","0","false","0.5","1","0","0.01","15","false","true"
"1866","false","1","0","false","0.5","1","0","0.01","18","false","true"
"1867","false","1","0","false","0.5","1","0","0.01","15","false","true"
"1868","false","1","0","false","0.5","1","0","0.01","15","false","true"
"1869","false","1","0","false","0.5","1","0","0.01","17","false","true"
"1870","false","1","0","false","0.5","1","0","0.01","11","false","true"
"1871","false","1","0","false","0.5","1","0","0.01","14","false","true"
"1872","false","1","0","false","0.5","1","0","0.01","14","false","true"
"1873","false","1","0","false","0.5","1","0","0.01","15","false","true"
"1874","false","1","0","false","0.5","1","0","0.01","15","false","true"
"1875","false","1","0","false","0.5","1","0","0.01","16","false","true"
"1878","false","1","0","false","0.5","1","0","0.01","11","false","true"
"1877","false","1","0","false","0.5","1","0","0.01","12","false","true"
"1876","false","1","0","false","0.5","1","0","0.01","14","false","true"
"1881","false","1","0","false","0.5","1","0","0.01","13","false","true"
"1879","false","1","0","false","0.5","1","0","0.01","15","false","true"
"1880","false","1","0","false","0.5","1","0","0.01","15","false","true"
"1882","false","1","0","false","0.5","1","0","0.01","14","false","true"
"1883","false","1","0","false","0.5","1","0","0.01","13","false","true"
"1885","false","1","0","false","0.5","1","0","0.01","12","false","true"
"1886","false","1","0","false","0.5","1","0","0.01","12","false","true"
"1884","false","1","0","false","0.5","1","0","0.01","21","false","true"
"1887","false","1","0","false","0.5","1","0","0.01","12","false","true"
"1888","false","1","0","false","0.5","1","0","0.01","16","false","true"
"1889","false","1","0","false","0.5","1","0","0.01","16","false","true"
"1891","false","1","0","false","0.5","1","0","0.01","13","false","true"
"1890","false","1","0","false","0.5","1","0","0.01","14","false","true"
"1892","false","1","0","false","0.5","1","0","0.01","14","false","true"
"1893","false","1","0","false","0.5","1","0","0.01","14","false","true"
"1894","false","1","0","false","0.5","1","0","0.01","15","false","true"
"1895","false","1","0","false","0.5","1","0","0.01","12","false","true"
"1896","false","1","0","false","0.5","1","0","0.01","11","false","true"
"1897","false","1","0","false","0.5","1","0","0.01","11","false","true"
"1898","false","1","0","false","0.5","1","0","0.01","13","false","true"
"1900","false","1","0","false","0.5","1","0","0.01","12","false","true"
"1899","false","1","0","false","0.5","1","0","0.01","12","false","true"
"1901","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1905","false","1","0","false","0.5","1","0","0.1","9","false","true"
"1904","false","1","0","false","0.5","1","0","0.1","9","false","true"
"1902","false","1","0","false","0.5","1","0","0.1","12","false","true"
"1903","false","1","0","false","0.5","1","0","0.1","12","false","true"
"1906","false","1","0","false","0.5","1","0","0.1","13","false","true"
"1908","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1907","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1909","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1910","false","1","0","false","0.5","1","0","0.1","8","false","true"
"1911","false","1","0","false","0.5","1","0","0.1","10","false","true"
"1912","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1913","false","1","0","false","0.5","1","0","0.1","12","false","true"
"1914","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1915","false","1","0","false","0.5","1","0","0.1","10","false","true"
"1917","false","1","0","false","0.5","1","0","0.1","12","false","true"
"1916","false","1","0","false","0.5","1","0","0.1","12","false","true"
"1918","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1919","false","1","0","false","0.5","1","0","0.1","12","false","true"
"1920","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1921","false","1","0","false","0.5","1","0","0.1","10","false","true"
"1922","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1923","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1924","false","1","0","false","0.5","1","0","0.1","10","false","true"
"1926","false","1","0","false","0.5","1","0","0.1","12","false","true"
"1925","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1928","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1927","false","1","0","false","0.5","1","0","0.1","10","false","true"
"1929","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1930","false","1","0","false","0.5","1","0","0.1","14","false","true"
"1932","false","1","0","false","0.5","1","0","0.1","12","false","true"
"1933","false","1","0","false","0.5","1","0","0.1","9","false","true"
"1934","false","1","0","false","0.5","1","0","0.1","9","false","true"
"1931","false","1","0","false","0.5","1","0","0.1","24","false","true"
"1935","false","1","0","false","0.5","1","0","0.1","13","false","true"
"1936","false","1","0","false","0.5","1","0","0.1","10","false","true"
"1937","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1938","false","1","0","false","0.5","1","0","0.1","10","false","true"
"1940","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1939","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1942","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1943","false","1","0","false","0.5","1","0","0.1","9","false","true"
"1944","false","1","0","false","0.5","1","0","0.1","10","false","true"
"1941","false","1","0","false","0.5","1","0","0.1","12","false","true"
"1945","false","1","0","false","0.5","1","0","0.1","12","false","true"
"1947","false","1","0","false","0.5","1","0","0.1","12","false","true"
"1946","false","1","0","false","0.5","1","0","0.1","13","false","true"
"1948","false","1","0","false","0.5","1","0","0.1","13","false","true"
"1949","false","1","0","false","0.5","1","0","0.1","10","false","true"
"1951","false","1","0","false","0.5","1","0","0.1","12","false","true"
"1950","false","1","0","false","0.5","1","0","0.1","14","false","true"
"1952","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1953","false","1","0","false","0.5","1","0","0.1","10","false","true"
"1954","false","1","0","false","0.5","1","0","0.1","10","false","true"
"1955","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1956","false","1","0","false","0.5","1","0","0.1","9","false","true"
"1957","false","1","0","false","0.5","1","0","0.1","12","false","true"
"1958","false","1","0","false","0.5","1","0","0.1","12","false","true"
"1959","false","1","0","false","0.5","1","0","0.1","10","false","true"
"1960","false","1","0","false","0.5","1","0","0.1","9","false","true"
"1961","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1962","false","1","0","false","0.5","1","0","0.1","12","false","true"
"1963","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1964","false","1","0","false","0.5","1","0","0.1","12","false","true"
"1965","false","1","0","false","0.5","1","0","0.1","10","false","true"
"1967","false","1","0","false","0.5","1","0","0.1","9","false","true"
"1966","false","1","0","false","0.5","1","0","0.1","10","false","true"
"1968","false","1","0","false","0.5","1","0","0.1","10","false","true"
"1969","false","1","0","false","0.5","1","0","0.1","13","false","true"
"1970","false","1","0","false","0.5","1","0","0.1","10","false","true"
"1971","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1972","false","1","0","false","0.5","1","0","0.1","12","false","true"
"1974","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1973","false","1","0","false","0.5","1","0","0.1","12","false","true"
"1975","false","1","0","false","0.5","1","0","0.1","12","false","true"
"1976","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1978","false","1","0","false","0.5","1","0","0.1","10","false","true"
"1977","false","1","0","false","0.5","1","0","0.1","12","false","true"
"1979","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1982","false","1","0","false","0.5","1","0","0.1","9","false","true"
"1980","false","1","0","false","0.5","1","0","0.1","10","false","true"
"1983","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1981","false","1","0","false","0.5","1","0","0.1","13","false","true"
"1984","false","1","0","false","0.5","1","0","0.1","9","false","true"
"1986","false","1","0","false","0.5","1","0","0.1","10","false","true"
"1985","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1987","false","1","0","false","0.5","1","0","0.1","9","false","true"
"1988","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1989","false","1","0","false","0.5","1","0","0.1","9","false","true"
"1990","false","1","0","false","0.5","1","0","0.1","9","false","true"
"1991","false","1","0","false","0.5","1","0","0.1","10","false","true"
"1993","false","1","0","false","0.5","1","0","0.1","10","false","true"
"1992","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1995","false","1","0","false","0.5","1","0","0.1","8","false","true"
"1994","false","1","0","false","0.5","1","0","0.1","12","false","true"
"1996","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1998","false","1","0","false","0.5","1","0","0.1","11","false","true"
"1997","false","1","0","false","0.5","1","0","0.1","13","false","true"
"1999","false","1","0","false","0.5","1","0","0.1","10","false","true"
"2000","false","1","0","false","0.5","1","0","0.1","12","false","true"
