"[run number]","mr_marker","random-pairing","game","mr_learning_style","ethnic_bias?","mr_strategy","[step]","success?","collapse?"
"563","0","0.2","2","0","true","0","717","true","false"
"565","0","0.2","2","0","true","0","507","true","false"
"569","0","0.2","2","0","true","0","455","true","false"
"567","0","0.2","2","0","true","0","773","true","false"
"570","0","0.2","2","0","true","0","614","true","false"
"571","0","0.2","2","0","true","0","470","true","false"
"573","0","0.2","2","0","true","0","384","true","false"
"574","0","0.2","2","0","true","0","268","true","false"
"568","0","0.2","2","0","true","0","1419","true","false"
"572","0","0.2","2","0","true","0","874","true","false"
"578","0","0.2","2","0","true","0","273","true","false"
"575","0","0.2","2","0","true","0","623","true","false"
"577","0","0.2","2","0","true","0","530","true","false"
"576","0","0.2","2","0","true","0","776","true","false"
"581","0","0.2","2","0","true","0","323","true","false"
"579","0","0.2","2","0","true","0","581","true","false"
"582","0","0.2","2","0","true","0","395","true","false"
"580","0","0.2","2","0","true","0","697","true","false"
"583","0","0.2","2","0","true","0","460","true","false"
"584","0","0.2","2","0","true","0","405","true","false"
"585","0","0.2","2","0","true","0","443","true","false"
"586","0","0.2","2","0","true","0","471","true","false"
"588","0","0.2","2","0","true","0","366","true","false"
"587","0","0.2","2","0","true","0","693","true","false"
"590","0","0.2","2","0","true","0","315","true","false"
"591","0","0.2","2","0","true","0","430","true","false"
"589","0","0.2","2","0","true","0","796","true","false"
"594","0","0.2","2","0","true","0","91","false","true"
"592","0","0.2","2","0","true","0","460","true","false"
"593","0","0.2","2","0","true","0","603","true","false"
"595","0","0.2","2","0","true","0","623","true","false"
"597","0","0.2","2","0","true","0","566","true","false"
"596","0","0.2","2","0","true","0","710","true","false"
"598","0","0.2","2","0","true","0","274","true","false"
"601","0","0.2","3","0","true","0","64","false","true"
"602","0","0.2","3","0","true","0","176","true","false"
"599","0","0.2","2","0","true","0","503","true","false"
"600","0","0.2","2","0","true","0","472","true","false"
"604","0","0.2","3","0","true","0","563","true","false"
"603","0","0.2","3","0","true","0","769","true","false"
"606","0","0.2","3","0","true","0","447","true","false"
"607","0","0.2","3","0","true","0","83","false","true"
"605","0","0.2","3","0","true","0","543","true","false"
"611","0","0.2","3","0","true","0","207","true","false"
"609","0","0.2","3","0","true","0","415","true","false"
"610","0","0.2","3","0","true","0","413","true","false"
"613","0","0.2","3","0","true","0","229","true","false"
"612","0","0.2","3","0","true","0","544","true","false"
"614","0","0.2","3","0","true","0","573","true","false"
"615","0","0.2","3","0","true","0","581","true","false"
"608","0","0.2","3","0","true","0","1308","true","false"
"616","0","0.2","3","0","true","0","456","true","false"
"619","0","0.2","3","0","true","0","287","true","false"
"621","0","0.2","3","0","true","0","42","false","true"
"620","0","0.2","3","0","true","0","460","true","false"
"618","0","0.2","3","0","true","0","570","true","false"
"617","0","0.2","3","0","true","0","676","true","false"
"622","0","0.2","3","0","true","0","411","true","false"
"623","0","0.2","3","0","true","0","507","true","false"
"626","0","0.2","3","0","true","0","414","true","false"
"628","0","0.2","3","0","true","0","28","false","true"
"624","0","0.2","3","0","true","0","840","true","false"
"625","0","0.2","3","0","true","0","782","true","false"
"629","0","0.2","3","0","true","0","387","true","false"
"630","0","0.2","3","0","true","0","242","true","false"
"627","0","0.2","3","0","true","0","697","true","false"
"631","0","0.2","3","0","true","0","415","true","false"
"632","0","0.2","3","0","true","0","434","true","false"
"635","0","0.2","3","0","true","0","182","true","false"
"634","0","0.2","3","0","true","0","585","true","false"
"633","0","0.2","3","0","true","0","744","true","false"
"639","0","0.2","3","0","true","0","47","false","true"
"636","0","0.2","3","0","true","0","522","true","false"
"638","0","0.2","3","0","true","0","299","true","false"
"637","0","0.2","3","0","true","0","479","true","false"
"640","0","0.2","3","0","true","0","253","true","false"
"643","0","0.2","3","0","true","0","247","true","false"
"641","0","0.2","3","0","true","0","416","true","false"
"646","0","0.2","3","0","true","0","37","false","true"
"642","0","0.2","3","0","true","0","558","true","false"
"645","0","0.2","3","0","true","0","349","true","false"
"648","0","0.2","3","0","true","0","383","true","false"
"649","0","0.2","3","0","true","0","349","true","false"
"644","0","0.2","3","0","true","0","1097","true","false"
"647","0","0.2","3","0","true","0","797","true","false"
"650","0","0.2","3","0","true","0","442","true","false"
"653","0","0.2","3","0","true","0","193","true","false"
"652","0","0.2","3","0","true","0","436","true","false"
"655","0","0.2","3","0","true","0","429","true","false"
"651","0","0.2","3","0","true","0","866","true","false"
"658","0","0.2","3","0","true","0","46","false","true"
"654","0","0.2","3","0","true","0","701","true","false"
"656","0","0.2","3","0","true","0","556","true","false"
"657","0","0.2","3","0","true","0","574","true","false"
"660","0","0.2","3","0","true","0","380","true","false"
"662","0","0.2","3","0","true","0","53","false","true"
"659","0","0.2","3","0","true","0","551","true","false"
"661","0","0.2","3","0","true","0","544","true","false"
"666","0","0.2","3","0","true","0","94","false","true"
"663","0","0.2","3","0","true","0","381","true","false"
"664","0","0.2","3","0","true","0","476","true","false"
"665","0","0.2","3","0","true","0","330","true","false"
"667","0","0.2","3","0","true","0","346","true","false"
"669","0","0.2","3","0","true","0","476","true","false"
"670","0","0.2","3","0","true","0","446","true","false"
"671","0","0.2","3","0","true","0","506","true","false"
"673","0","0.2","3","0","true","0","249","true","false"
"672","0","0.2","3","0","true","0","454","true","false"
"668","0","0.2","3","0","true","0","1222","true","false"
"677","0","0.2","3","0","true","0","56","false","true"
"675","0","0.2","3","0","true","0","522","true","false"
"674","0","0.2","3","0","true","0","743","true","false"
"676","0","0.2","3","0","true","0","663","true","false"
"681","0","0.2","3","0","true","0","48","false","true"
"680","0","0.2","3","0","true","0","557","true","false"
"678","0","0.2","3","0","true","0","851","true","false"
"679","0","0.2","3","0","true","0","662","true","false"
"684","0","0.2","3","0","true","0","356","true","false"
"683","0","0.2","3","0","true","0","432","true","false"
"682","0","0.2","3","0","true","0","882","true","false"
"685","0","0.2","3","0","true","0","608","true","false"
"687","0","0.2","3","0","true","0","351","true","false"
"686","0","0.2","3","0","true","0","641","true","false"
"689","0","0.2","3","0","true","0","275","true","false"
"690","0","0.2","3","0","true","0","336","true","false"
"692","0","0.2","3","0","true","0","52","false","true"
"691","0","0.2","3","0","true","0","189","true","false"
"688","0","0.2","3","0","true","0","733","true","false"
"696","0","0.2","3","0","true","0","42","false","true"
"693","0","0.2","3","0","true","0","267","true","false"
"694","0","0.2","3","0","true","0","357","true","false"
"697","0","0.2","3","0","true","0","504","true","false"
"695","0","0.2","3","0","true","0","747","true","false"
"699","0","0.2","3","0","true","0","564","true","false"
"698","0","0.2","3","0","true","0","775","true","false"
"701","0","0.2","4","0","true","0","394","true","false"
"700","0","0.2","3","0","true","0","694","true","false"
"702","0","0.2","4","0","true","0","519","true","false"
"705","0","0.2","4","0","true","0","533","true","false"
"703","0","0.2","4","0","true","0","1029","true","false"
"704","0","0.2","4","0","true","0","895","true","false"
"706","0","0.2","4","0","true","0","566","true","false"
"707","0","0.2","4","0","true","0","430","true","false"
"709","0","0.2","4","0","true","0","311","true","false"
"708","0","0.2","4","0","true","0","675","true","false"
"711","0","0.2","4","0","true","0","410","true","false"
"714","0","0.2","4","0","true","0","329","true","false"
"715","0","0.2","4","0","true","0","42","false","true"
"710","0","0.2","4","0","true","0","975","true","false"
"716","0","0.2","4","0","true","0","220","true","false"
"712","0","0.2","4","0","true","0","1096","true","false"
"719","0","0.2","4","0","true","0","183","true","false"
"713","0","0.2","4","0","true","0","952","true","false"
"718","0","0.2","4","0","true","0","329","true","false"
"717","0","0.2","4","0","true","0","418","true","false"
"720","0","0.2","4","0","true","0","316","true","false"
"722","0","0.2","4","0","true","0","302","true","false"
"721","0","0.2","4","0","true","0","396","true","false"
"726","0","0.2","4","0","true","0","41","false","true"
"727","0","0.2","4","0","true","0","23","false","true"
"725","0","0.2","4","0","true","0","198","true","false"
"723","0","0.2","4","0","true","0","485","true","false"
"724","0","0.2","4","0","true","0","377","true","false"
"730","0","0.2","4","0","true","0","332","true","false"
"728","0","0.2","4","0","true","0","442","true","false"
"733","0","0.2","4","0","true","0","53","false","true"
"729","0","0.2","4","0","true","0","513","true","false"
"734","0","0.2","4","0","true","0","52","false","true"
"731","0","0.2","4","0","true","0","545","true","false"
"736","0","0.2","4","0","true","0","481","true","false"
"732","0","0.2","4","0","true","0","585","true","false"
"735","0","0.2","4","0","true","0","637","true","false"
"737","0","0.2","4","0","true","0","592","true","false"
"740","0","0.2","4","0","true","0","397","true","false"
"739","0","0.2","4","0","true","0","524","true","false"
"741","0","0.2","4","0","true","0","559","true","false"
"742","0","0.2","4","0","true","0","591","true","false"
"745","0","0.2","4","0","true","0","60","false","true"
"743","0","0.2","4","0","true","0","685","true","false"
"747","0","0.2","4","0","true","0","27","false","true"
"746","0","0.2","4","0","true","0","310","true","false"
"749","0","0.2","4","0","true","0","23","false","true"
"744","0","0.2","4","0","true","0","778","true","false"
"738","0","0.2","4","0","true","0","1599","true","false"
"752","0","0.2","4","0","true","0","302","true","false"
"748","0","0.2","4","0","true","0","625","true","false"
"751","0","0.2","4","0","true","0","592","true","false"
"750","0","0.2","4","0","true","0","746","true","false"
"755","0","0.2","4","0","true","0","282","true","false"
"757","0","0.2","4","0","true","0","40","false","true"
"758","0","0.2","4","0","true","0","301","true","false"
"753","0","0.2","4","0","true","0","1050","true","false"
"756","0","0.2","4","0","true","0","700","true","false"
"759","0","0.2","4","0","true","0","519","true","false"
"760","0","0.2","4","0","true","0","460","true","false"
"754","0","0.2","4","0","true","0","1308","true","false"
"762","0","0.2","4","0","true","0","441","true","false"
"761","0","0.2","4","0","true","0","860","true","false"
"763","0","0.2","4","0","true","0","596","true","false"
"766","0","0.2","4","0","true","0","276","true","false"
"764","0","0.2","4","0","true","0","744","true","false"
"765","0","0.2","4","0","true","0","579","true","false"
"767","0","0.2","4","0","true","0","529","true","false"
"768","0","0.2","4","0","true","0","502","true","false"
"770","0","0.2","4","0","true","0","519","true","false"
"771","0","0.2","4","0","true","0","417","true","false"
"769","0","0.2","4","0","true","0","732","true","false"
"772","0","0.2","4","0","true","0","589","true","false"
"773","0","0.2","4","0","true","0","462","true","false"
"774","0","0.2","4","0","true","0","398","true","false"
"776","0","0.2","4","0","true","0","311","true","false"
"777","0","0.2","4","0","true","0","318","true","false"
"778","0","0.2","4","0","true","0","350","true","false"
"779","0","0.2","4","0","true","0","500","true","false"
"780","0","0.2","4","0","true","0","829","true","false"
"783","0","0.2","4","0","true","0","46","false","true"
"782","0","0.2","4","0","true","0","712","true","false"
"781","0","0.2","4","0","true","0","1046","true","false"
"775","0","0.2","4","0","true","0","1543","true","false"
"784","0","0.2","4","0","true","0","311","true","false"
"785","0","0.2","4","0","true","0","625","true","false"
